	row_idx	variable	value
182340	95	3653	1
182341	105	3653	1
182342	190	3653	1
182343	191	3653	1
182344	210	3653	1
182345	233	3653	1
182346	281	3653	1
182347	364	3653	1
182348	425	3653	1
182349	522	3653	1
182350	553	3653	1
182351	556	3653	1
182352	582	3653	1
182353	619	3653	1
182354	686	3653	1
182355	89	3654	1
182356	432	3654	1
182357	89	3655	1
182358	432	3655	1
182359	89	3656	1
182360	141	3656	1
182361	233	3656	1
182362	234	3656	1
182363	356	3656	1
182364	580	3656	1
182365	89	3657	1
182366	210	3657	1
182367	582	3657	1
182368	3	3658	1
182369	20	3658	1
182370	89	3658	1
182371	137	3658	1
182372	189	3658	1
182373	210	3658	1
182374	228	3658	1
182375	274	3658	1
182376	301	3658	1
182377	316	3658	1
182378	364	3658	1
182379	389	3658	1
182380	409	3658	1
182381	432	3658	1
182382	510	3658	1
182383	580	3658	1
182384	582	3658	1
182385	623	3658	1
182386	632	3658	1
182387	670	3658	1
182388	87	3659	1
182389	89	3659	1
182390	190	3659	1
182391	210	3659	1
182392	364	3659	1
182393	432	3659	1
182394	210	3661	1
182395	274	3661	1
182396	20	3662	1
182397	87	3662	1
182398	89	3662	1
182399	90	3662	1
182400	141	3662	1
182401	166	3662	1
182402	190	3662	1
182403	201	3662	1
182404	210	3662	1
182405	234	3662	1
182406	274	3662	1
182407	301	3662	1
182408	364	3662	1
182409	403	3662	1
182410	485	3662	1
182411	490	3662	1
182412	516	3662	1
182413	558	3662	1
182414	580	3662	1
182415	582	3662	1
182416	619	3662	1
182417	20	3663	1
182418	87	3663	1
182419	90	3663	1
182420	166	3663	1
182421	190	3663	1
182422	201	3663	1
182423	210	3663	1
182424	274	3663	1
182425	301	3663	1
182426	364	3663	1
182427	403	3663	1
182428	485	3663	1
182429	490	3663	1
182430	516	3663	1
182431	558	3663	1
182432	580	3663	1
182433	582	3663	1
182434	619	3663	1
182435	83	3664	1
182436	87	3664	1
182437	89	3664	1
182438	121	3664	1
182439	148	3664	1
182440	207	3664	1
182441	240	3664	1
182442	295	3664	1
182443	301	3664	1
182444	425	3664	1
182445	485	3664	1
182446	522	3664	1
182447	582	3664	1
182448	640	3664	1
182449	670	3664	1
182450	671	3664	1
182451	233	3665	1
182452	356	3665	1
182453	364	3665	1
182454	89	3666	1
182455	580	3666	1
182456	89	3667	1
182457	580	3667	1
182458	89	3668	1
182459	201	3668	1
182460	359	3668	1
182461	396	3668	1
182462	485	3668	1
182463	509	3668	1
182464	522	3668	1
182465	535	3668	1
182466	20	3669	1
182467	89	3669	1
182468	274	3669	1
182469	364	3669	1
182470	582	3669	1
182471	671	3669	1
182472	217	3670	1
182473	217	3671	1
182474	141	3672	1
182475	217	3672	1
182476	582	3672	1
182477	89	3673	1
182478	141	3673	1
182479	148	3673	1
182480	89	3674	1
182481	364	3674	1
182482	20	3675	1
182483	89	3675	1
182484	141	3675	1
182485	148	3675	1
182486	561	3675	1
182487	89	3679	1
182488	509	3679	1
182489	582	3679	1
182490	361	3680	1
182491	15	3681	1
182492	425	3681	1
182493	432	3681	1
182494	15	3682	1
182495	87	3682	1
182496	89	3682	1
182497	425	3682	1
182498	432	3682	1
182499	20	3683	1
182500	87	3683	1
182501	89	3683	1
182502	94	3683	1
182503	141	3683	1
182504	148	3683	1
182505	190	3683	1
182506	210	3683	1
182507	219	3683	1
182508	233	3683	1
182509	234	3683	1
182510	274	3683	1
182511	301	3683	1
182512	356	3683	1
182513	359	3683	1
182514	364	3683	1
182515	485	3683	1
182516	489	3683	1
182517	580	3683	1
182518	582	3683	1
182519	614	3683	1
182520	657	3683	1
182521	87	3684	1
182522	89	3684	1
182523	210	3684	1
182524	274	3684	1
182525	301	3684	1
182526	359	3684	1
182527	432	3684	1
182528	522	3684	1
182529	580	3684	1
182530	582	3684	1
182531	614	3684	1
182532	89	3685	1
182533	123	3685	1
182534	274	3685	1
182535	364	3685	1
182536	582	3685	1
182537	137	3686	1
182538	301	3686	1
182539	364	3686	1
182540	506	3686	1
182541	63	3687	1
182542	89	3687	1
182543	582	3687	1
182544	301	3688	1
182545	580	3688	1
182546	87	3690	1
182547	89	3690	1
182548	210	3690	1
182549	234	3690	1
182550	353	3690	1
182551	89	3691	1
182552	364	3691	1
182553	5	3692	1
182554	66	3692	1
182555	89	3692	1
182556	133	3692	1
182557	216	3692	1
182558	393	3692	1
182559	433	3692	1
182560	485	3692	1
182561	522	3692	1
182562	551	3692	1
182563	553	3692	1
182564	595	3692	1
182565	638	3692	1
182566	4	3693	1
182567	6	3693	1
182568	11	3693	1
182569	20	3693	1
182570	53	3693	1
182571	63	3693	1
182572	83	3693	1
182573	87	3693	1
182574	89	3693	1
182575	98	3693	1
182576	113	3693	1
182577	137	3693	1
182578	141	3693	1
182579	148	3693	1
182580	150	3693	1
182581	154	3693	1
182582	190	3693	1
182583	201	3693	1
182584	210	3693	1
182585	221	3693	1
182586	227	3693	1
182587	228	3693	1
182588	240	3693	1
182589	252	3693	1
182590	262	3693	1
182591	274	3693	1
182592	276	3693	1
182593	281	3693	1
182594	283	3693	1
182595	293	3693	1
182596	296	3693	1
182597	301	3693	1
182598	302	3693	1
182599	306	3693	1
182600	322	3693	1
182601	327	3693	1
182602	328	3693	1
182603	334	3693	1
182604	353	3693	1
182605	364	3693	1
182606	366	3693	1
182607	369	3693	1
182608	372	3693	1
182609	375	3693	1
182610	386	3693	1
182611	389	3693	1
182612	403	3693	1
182613	409	3693	1
182614	425	3693	1
182615	433	3693	1
182616	435	3693	1
182617	453	3693	1
182618	478	3693	1
182619	485	3693	1
182620	502	3693	1
182621	509	3693	1
182622	510	3693	1
182623	517	3693	1
182624	522	3693	1
182625	535	3693	1
182626	561	3693	1
182627	562	3693	1
182628	577	3693	1
182629	580	3693	1
182630	582	3693	1
182631	586	3693	1
182632	615	3693	1
182633	623	3693	1
182634	632	3693	1
182635	640	3693	1
182636	659	3693	1
182637	660	3693	1
182638	15	3694	1
182639	89	3694	1
182640	105	3694	1
182641	166	3694	1
182642	210	3694	1
182643	216	3694	1
182644	227	3694	1
182645	233	3694	1
182646	234	3694	1
182647	286	3694	1
182648	355	3694	1
182649	457	3694	1
182650	543	3694	1
182651	553	3694	1
182652	580	3694	1
182653	582	3694	1
182654	619	3694	1
182655	629	3694	1
182656	698	3694	1
182657	89	3695	1
182658	262	3695	1
182659	582	3695	1
182660	149	3697	1
182661	9	3698	1
182662	10	3698	1
182663	17	3698	1
182664	59	3698	1
182665	94	3698	1
182666	102	3698	1
182667	121	3698	1
182668	126	3698	1
182669	149	3698	1
182670	182	3698	1
182671	207	3698	1
182672	330	3698	1
182673	341	3698	1
182674	364	3698	1
182675	425	3698	1
182676	432	3698	1
182677	478	3698	1
182678	551	3698	1
182679	589	3698	1
182680	598	3698	1
182681	625	3698	1
182682	660	3698	1
182683	670	3698	1
182684	59	3699	1
182685	77	3699	1
182686	87	3699	1
182687	102	3699	1
182688	121	3699	1
182689	155	3699	1
182690	432	3699	1
182691	478	3699	1
182692	586	3699	1
182693	640	3699	1
182694	670	3699	1
182695	10	3700	1
182696	63	3700	1
182697	190	3700	1
182698	286	3700	1
182699	301	3700	1
182700	355	3700	1
182701	432	3700	1
182702	478	3700	1
182703	547	3700	1
182704	87	3701	1
182705	89	3701	1
182706	274	3701	1
182707	301	3701	1
182708	383	3701	1
182709	425	3701	1
182710	485	3701	1
182711	580	3701	1
182712	582	3701	1
182713	485	3702	1
182714	77	3703	1
182715	89	3703	1
182716	123	3703	1
182717	148	3703	1
182718	301	3703	1
182719	87	3704	1
182720	89	3704	1
182721	364	3704	1
182722	522	3704	1
182723	580	3704	1
182724	582	3704	1
182725	87	3705	1
182726	89	3705	1
182727	364	3705	1
182728	522	3705	1
182729	580	3705	1
182730	582	3705	1
182731	87	3706	1
182732	89	3706	1
182733	141	3706	1
182734	425	3706	1
182735	432	3706	1
182736	485	3706	1
182737	504	3706	1
182738	582	3706	1
182739	619	3706	1
182740	87	3707	1
182741	89	3707	1
182742	141	3707	1
182743	425	3707	1
182744	432	3707	1
182745	485	3707	1
182746	504	3707	1
182747	582	3707	1
182748	619	3707	1
182749	87	3708	1
182750	89	3708	1
182751	141	3708	1
182752	425	3708	1
182753	432	3708	1
182754	485	3708	1
182755	504	3708	1
182756	582	3708	1
182757	619	3708	1
182758	87	3709	1
182759	89	3709	1
182760	141	3709	1
182761	425	3709	1
182762	432	3709	1
182763	485	3709	1
182764	504	3709	1
182765	582	3709	1
182766	619	3709	1
182767	87	3710	1
182768	210	3710	1
182769	281	3710	1
182770	485	3710	1
182771	670	3710	1
182772	87	3711	1
182773	210	3711	1
182774	281	3711	1
182775	485	3711	1
182776	670	3711	1
182777	87	3712	1
182778	210	3712	1
182779	281	3712	1
182780	485	3712	1
182781	670	3712	1
182782	87	3713	1
182783	210	3713	1
182784	281	3713	1
182785	485	3713	1
182786	670	3713	1
182787	87	3714	1
182788	210	3714	1
182789	364	3714	1
182790	425	3714	1
182791	89	3715	1
182792	355	3715	1
182793	580	3715	1
182794	87	3717	1
182795	89	3717	1
182796	210	3717	1
182797	489	3717	1
182798	87	3718	1
182799	89	3718	1
182800	210	3718	1
182801	489	3718	1
182802	89	3722	1
182803	210	3722	1
182804	256	3722	1
182805	274	3722	1
182806	89	3723	1
182807	210	3723	1
182808	256	3723	1
182809	274	3723	1
182810	364	3724	1
182811	87	3725	1
182812	89	3725	1
182813	141	3725	1
182814	190	3725	1
182815	234	3725	1
182816	301	3725	1
182817	364	3725	1
182818	558	3725	1
182819	582	3725	1
182820	614	3725	1
182821	89	3726	1
182822	10	3727	1
182823	11	3727	1
182824	29	3727	1
182825	51	3727	1
182826	58	3727	1
182827	74	3727	1
182828	83	3727	1
182829	87	3727	1
182830	89	3727	1
182831	90	3727	1
182832	98	3727	1
182833	113	3727	1
182834	124	3727	1
182835	137	3727	1
182836	141	3727	1
182837	142	3727	1
182838	148	3727	1
182839	155	3727	1
182840	182	3727	1
182841	190	3727	1
182842	210	3727	1
182843	219	3727	1
182844	221	3727	1
182845	227	3727	1
182846	233	3727	1
182847	237	3727	1
182848	240	3727	1
182849	241	3727	1
182850	262	3727	1
182851	269	3727	1
182852	274	3727	1
182853	281	3727	1
182854	293	3727	1
182855	301	3727	1
182856	302	3727	1
182857	305	3727	1
182858	315	3727	1
182859	322	3727	1
182860	330	3727	1
182861	356	3727	1
182862	364	3727	1
182863	369	3727	1
182864	392	3727	1
182865	425	3727	1
182866	429	3727	1
182867	432	3727	1
182868	435	3727	1
182869	458	3727	1
182870	464	3727	1
182871	478	3727	1
182872	485	3727	1
182873	489	3727	1
182874	491	3727	1
182875	503	3727	1
182876	522	3727	1
182877	535	3727	1
182878	580	3727	1
182879	582	3727	1
182880	589	3727	1
182881	598	3727	1
182882	623	3727	1
182883	653	3727	1
182884	656	3727	1
182885	660	3727	1
182886	670	3727	1
182887	11	3728	1
182888	24	3728	1
182889	89	3728	1
182890	137	3728	1
182891	522	3728	1
182892	580	3728	1
182893	582	3728	1
182894	15	3731	1
182895	87	3731	1
182896	364	3731	1
182897	15	3732	1
182898	87	3732	1
182899	364	3732	1
182900	87	3733	1
182901	89	3733	1
182902	124	3733	1
182903	190	3733	1
182904	237	3733	1
182905	302	3733	1
182906	489	3733	1
182907	11	3734	1
182908	15	3734	1
182909	74	3734	1
182910	83	3734	1
182911	87	3734	1
182912	89	3734	1
182913	90	3734	1
182914	98	3734	1
182915	124	3734	1
182916	137	3734	1
182917	141	3734	1
182918	148	3734	1
182919	190	3734	1
182920	210	3734	1
182921	219	3734	1
182922	221	3734	1
182923	227	3734	1
182924	237	3734	1
182925	240	3734	1
182926	274	3734	1
182927	302	3734	1
182928	305	3734	1
182929	315	3734	1
182930	359	3734	1
182931	392	3734	1
182932	425	3734	1
182933	432	3734	1
182934	435	3734	1
182935	458	3734	1
182936	464	3734	1
182937	489	3734	1
182938	522	3734	1
182939	580	3734	1
182940	582	3734	1
182941	623	3734	1
182942	660	3734	1
182943	87	3735	1
182944	89	3735	1
182945	124	3735	1
182946	190	3735	1
182947	237	3735	1
182948	302	3735	1
182949	489	3735	1
182950	11	3736	1
182951	74	3736	1
182952	83	3736	1
182953	87	3736	1
182954	89	3736	1
182955	90	3736	1
182956	98	3736	1
182957	124	3736	1
182958	137	3736	1
182959	148	3736	1
182960	210	3736	1
182961	219	3736	1
182962	221	3736	1
182963	227	3736	1
182964	237	3736	1
182965	240	3736	1
182966	274	3736	1
182967	305	3736	1
182968	315	3736	1
182969	392	3736	1
182970	425	3736	1
182971	432	3736	1
182972	435	3736	1
182973	458	3736	1
182974	464	3736	1
182975	522	3736	1
182976	580	3736	1
182977	582	3736	1
182978	623	3736	1
182979	660	3736	1
182980	89	3737	1
182981	190	3737	1
182982	301	3737	1
182983	364	3737	1
182984	582	3737	1
182985	632	3737	1
182986	15	3738	1
182987	83	3738	1
182988	87	3738	1
182989	89	3738	1
182990	94	3738	1
182991	105	3738	1
182992	150	3738	1
182993	176	3738	1
182994	190	3738	1
182995	204	3738	1
182996	210	3738	1
182997	233	3738	1
182998	240	3738	1
182999	262	3738	1
183000	276	3738	1
183001	281	3738	1
183002	301	3738	1
183003	302	3738	1
183004	364	3738	1
183005	385	3738	1
183006	432	3738	1
183007	485	3738	1
183008	502	3738	1
183009	522	3738	1
183010	553	3738	1
183011	562	3738	1
183012	580	3738	1
183013	623	3738	1
183014	624	3738	1
183015	627	3738	1
183016	632	3738	1
183017	671	3738	1
183018	70	3739	1
183019	87	3739	1
183020	182	3739	1
183021	240	3739	1
183022	241	3739	1
183023	364	3739	1
183024	385	3739	1
183025	432	3739	1
183026	582	3739	1
183027	70	3740	1
183028	87	3740	1
183029	182	3740	1
183030	240	3740	1
183031	241	3740	1
183032	364	3740	1
183033	385	3740	1
183034	432	3740	1
183035	582	3740	1
183036	15	3741	1
183037	41	3741	1
183038	46	3741	1
183039	62	3741	1
183040	83	3741	1
183041	87	3741	1
183042	89	3741	1
183043	90	3741	1
183044	98	3741	1
183045	105	3741	1
183046	124	3741	1
183047	137	3741	1
183048	141	3741	1
183049	142	3741	1
183050	148	3741	1
183051	166	3741	1
183052	206	3741	1
183053	210	3741	1
183054	218	3741	1
183055	262	3741	1
183056	263	3741	1
183057	274	3741	1
183058	301	3741	1
183059	315	3741	1
183060	328	3741	1
183061	359	3741	1
183062	364	3741	1
183063	369	3741	1
183064	392	3741	1
183065	485	3741	1
183066	517	3741	1
183067	558	3741	1
183068	580	3741	1
183069	582	3741	1
183070	619	3741	1
183071	623	3741	1
183072	632	3741	1
183073	671	3741	1
183074	688	3741	1
183075	3	3742	1
183076	11	3742	1
183077	41	3742	1
183078	46	3742	1
183079	63	3742	1
183080	89	3742	1
183081	90	3742	1
183082	98	3742	1
183083	103	3742	1
183084	124	3742	1
183085	137	3742	1
183086	141	3742	1
183087	142	3742	1
183088	147	3742	1
183089	148	3742	1
183090	166	3742	1
183091	170	3742	1
183092	182	3742	1
183093	190	3742	1
183094	191	3742	1
183095	206	3742	1
183096	208	3742	1
183097	210	3742	1
183098	216	3742	1
183099	218	3742	1
183100	219	3742	1
183101	234	3742	1
183102	240	3742	1
183103	243	3742	1
183104	244	3742	1
183105	262	3742	1
183106	263	3742	1
183107	274	3742	1
183108	281	3742	1
183109	301	3742	1
183110	309	3742	1
183111	331	3742	1
183112	343	3742	1
183113	355	3742	1
183114	359	3742	1
183115	364	3742	1
183116	369	3742	1
183117	392	3742	1
183118	396	3742	1
183119	397	3742	1
183120	425	3742	1
183121	432	3742	1
183122	485	3742	1
183123	504	3742	1
183124	509	3742	1
183125	522	3742	1
183126	529	3742	1
183127	535	3742	1
183128	551	3742	1
183129	562	3742	1
183130	577	3742	1
183131	580	3742	1
183132	582	3742	1
183133	619	3742	1
183134	623	3742	1
183135	629	3742	1
183136	632	3742	1
183137	653	3742	1
183138	657	3742	1
183139	671	3742	1
183140	87	3743	1
183141	89	3743	1
183142	148	3743	1
183143	11	3744	1
183144	15	3744	1
183145	87	3744	1
183146	89	3744	1
183147	121	3744	1
183148	141	3744	1
183149	207	3744	1
183150	210	3744	1
183151	219	3744	1
183152	244	3744	1
183153	341	3744	1
183154	364	3744	1
183155	409	3744	1
183156	432	3744	1
183157	485	3744	1
183158	535	3744	1
183159	553	3744	1
183160	580	3744	1
183161	582	3744	1
183162	623	3744	1
183163	624	3744	1
183164	670	3744	1
183165	11	3745	1
183166	15	3745	1
183167	87	3745	1
183168	89	3745	1
183169	121	3745	1
183170	141	3745	1
183171	207	3745	1
183172	210	3745	1
183173	219	3745	1
183174	227	3745	1
183175	244	3745	1
183176	341	3745	1
183177	364	3745	1
183178	409	3745	1
183179	432	3745	1
183180	485	3745	1
183181	535	3745	1
183182	553	3745	1
183183	580	3745	1
183184	582	3745	1
183185	623	3745	1
183186	624	3745	1
183187	670	3745	1
183188	89	3746	1
183189	210	3746	1
183190	364	3746	1
183191	364	3747	1
183192	432	3747	1
183193	553	3747	1
183194	15	3748	1
183195	87	3748	1
183196	89	3748	1
183197	142	3748	1
183198	364	3748	1
183199	432	3748	1
183200	485	3748	1
183201	497	3748	1
183202	522	3748	1
183203	529	3748	1
183204	533	3748	1
183205	535	3748	1
183206	551	3748	1
183207	553	3748	1
183208	612	3748	1
183209	619	3748	1
183210	11	3749	1
183211	87	3749	1
183212	89	3749	1
183213	159	3749	1
183214	240	3749	1
183215	364	3749	1
183216	425	3749	1
183217	582	3749	1
183218	301	3750	1
183219	364	3750	1
183220	335	3751	1
183221	432	3751	1
183222	510	3751	1
183223	219	3752	1
183224	240	3752	1
183225	301	3752	1
183226	335	3752	1
183227	432	3752	1
183228	510	3752	1
183229	623	3752	1
183230	3	3753	1
183231	143	3753	1
183232	148	3753	1
183233	302	3753	1
183234	328	3753	1
183235	335	3753	1
183236	485	3753	1
183237	522	3753	1
183238	632	3753	1
183239	640	3753	1
183240	3	3754	1
183241	89	3754	1
183242	143	3754	1
183243	148	3754	1
183244	210	3754	1
183245	301	3754	1
183246	302	3754	1
183247	328	3754	1
183248	335	3754	1
183249	485	3754	1
183250	522	3754	1
183251	632	3754	1
183252	640	3754	1
183253	3	3755	1
183254	15	3755	1
183255	89	3755	1
183256	143	3755	1
183257	148	3755	1
183258	240	3755	1
183259	301	3755	1
183260	302	3755	1
183261	328	3755	1
183262	335	3755	1
183263	485	3755	1
183264	522	3755	1
183265	580	3755	1
183266	632	3755	1
183267	640	3755	1
183268	148	3756	1
183269	11	3757	1
183270	15	3757	1
183271	77	3757	1
183272	87	3757	1
183273	89	3757	1
183274	148	3757	1
183275	182	3757	1
183276	204	3757	1
183277	208	3757	1
183278	210	3757	1
183279	274	3757	1
183280	301	3757	1
183281	364	3757	1
183282	425	3757	1
183283	432	3757	1
183284	485	3757	1
183285	539	3757	1
183286	582	3757	1
183287	653	3757	1
183288	87	3758	1
183289	89	3758	1
183290	53	3759	1
183291	87	3759	1
183292	210	3759	1
183293	364	3759	1
183294	511	3759	1
183295	87	3760	1
183296	89	3760	1
183297	182	3760	1
183298	182	3761	1
183299	182	3762	1
183300	87	3763	1
183301	89	3763	1
183302	137	3763	1
183303	148	3763	1
183304	364	3763	1
183305	485	3763	1
183306	105	3764	1
183307	141	3764	1
183308	233	3764	1
183309	240	3764	1
183310	553	3764	1
183311	582	3764	1
183312	632	3764	1
183313	105	3765	1
183314	141	3765	1
183315	233	3765	1
183316	240	3765	1
183317	553	3765	1
183318	582	3765	1
183319	632	3765	1
183320	87	3766	1
183321	137	3766	1
183322	180	3766	1
183323	234	3766	1
183324	240	3766	1
183325	252	3766	1
183326	517	3766	1
183327	632	3766	1
183328	640	3766	1
183329	89	3767	1
183330	89	3769	1
183331	105	3769	1
183332	210	3769	1
183333	233	3769	1
183334	364	3769	1
183335	485	3769	1
183336	504	3769	1
183337	553	3769	1
183338	580	3769	1
183339	582	3769	1
183340	619	3769	1
183341	89	3770	1
183342	105	3770	1
183343	210	3770	1
183344	233	3770	1
183345	364	3770	1
183346	485	3770	1
183347	504	3770	1
183348	553	3770	1
183349	580	3770	1
183350	582	3770	1
183351	619	3770	1
183352	24	3771	1
183353	89	3771	1
183354	105	3771	1
183355	159	3771	1
183356	186	3771	1
183357	210	3771	1
183358	219	3771	1
183359	233	3771	1
183360	234	3771	1
183361	334	3771	1
183362	355	3771	1
183363	364	3771	1
183364	403	3771	1
183365	457	3771	1
183366	482	3771	1
183367	485	3771	1
183368	504	3771	1
183369	553	3771	1
183370	580	3771	1
183371	582	3771	1
183372	589	3771	1
183373	619	3771	1
183374	632	3771	1
183375	63	3772	1
183376	83	3773	1
183377	87	3773	1
183378	89	3773	1
183379	240	3773	1
183380	432	3773	1
183381	485	3773	1
183382	15	3774	1
183383	210	3774	1
183384	432	3774	1
183385	3	3775	1
183386	11	3775	1
183387	15	3775	1
183388	89	3775	1
183389	124	3775	1
183390	201	3775	1
183391	207	3775	1
183392	210	3775	1
183393	219	3775	1
183394	274	3775	1
183395	281	3775	1
183396	305	3775	1
183397	359	3775	1
183398	364	3775	1
183399	379	3775	1
183400	402	3775	1
183401	457	3775	1
183402	485	3775	1
183403	489	3775	1
183404	535	3775	1
183405	619	3775	1
183406	623	3775	1
183407	629	3775	1
183408	87	3776	1
183409	89	3776	1
183410	90	3776	1
183411	190	3776	1
183412	201	3776	1
183413	210	3776	1
183414	281	3776	1
183415	301	3776	1
183416	364	3776	1
183417	485	3776	1
183418	535	3776	1
183419	670	3776	1
183420	87	3777	1
183421	89	3777	1
183422	190	3777	1
183423	263	3777	1
183424	301	3777	1
183425	359	3777	1
183426	364	3777	1
183427	485	3777	1
183428	504	3777	1
183429	543	3777	1
183430	619	3777	1
183431	623	3777	1
183432	87	3778	1
183433	89	3778	1
183434	90	3778	1
183435	210	3778	1
183436	216	3778	1
183437	219	3778	1
183438	286	3778	1
183439	355	3778	1
183440	485	3778	1
183441	535	3778	1
183442	688	3778	1
183443	15	3779	1
183444	210	3779	1
183445	216	3779	1
183446	219	3779	1
183447	227	3779	1
183448	286	3779	1
183449	334	3779	1
183450	364	3779	1
183451	580	3779	1
183452	15	3780	1
183453	89	3780	1
183454	105	3780	1
183455	210	3780	1
183456	216	3780	1
183457	219	3780	1
183458	227	3780	1
183459	233	3780	1
183460	286	3780	1
183461	334	3780	1
183462	364	3780	1
183463	535	3780	1
183464	553	3780	1
183465	580	3780	1
183466	582	3780	1
183467	15	3781	1
183468	210	3781	1
183469	216	3781	1
183470	219	3781	1
183471	227	3781	1
183472	286	3781	1
183473	334	3781	1
183474	364	3781	1
183475	580	3781	1
183476	15	3782	1
183477	89	3782	1
183478	535	3782	1
183479	582	3782	1
183480	15	3783	1
183481	89	3783	1
183482	210	3783	1
183483	216	3783	1
183484	580	3783	1
183485	15	3784	1
183486	89	3784	1
183487	210	3784	1
183488	216	3784	1
183489	580	3784	1
183490	63	3785	1
183491	210	3785	1
183492	216	3785	1
183493	262	3785	1
183494	334	3785	1
183495	364	3785	1
183496	489	3785	1
183497	539	3785	1
183498	580	3785	1
183499	619	3785	1
183500	63	3786	1
183501	210	3786	1
183502	262	3786	1
183503	334	3786	1
183504	364	3786	1
183505	489	3786	1
183506	539	3786	1
183507	619	3786	1
183508	89	3787	1
183509	210	3787	1
183510	216	3787	1
183511	580	3787	1
183512	582	3787	1
183513	210	3788	1
183514	216	3788	1
183515	580	3788	1
183516	89	3789	1
183517	210	3789	1
183518	216	3789	1
183519	240	3789	1
183520	580	3789	1
183521	582	3789	1
183522	89	3790	1
183523	274	3790	1
183524	582	3790	1
183525	89	3791	1
183526	274	3791	1
183527	582	3791	1
183528	240	3792	1
183529	364	3792	1
183530	20	3794	1
183531	87	3794	1
183532	210	3794	1
183533	11	3795	1
183534	20	3795	1
183535	87	3795	1
183536	89	3795	1
183537	105	3795	1
183538	148	3795	1
183539	204	3795	1
183540	216	3795	1
183541	233	3795	1
183542	295	3795	1
183543	364	3795	1
183544	432	3795	1
183545	485	3795	1
183546	509	3795	1
183547	553	3795	1
183548	580	3795	1
183549	653	3795	1
183550	20	3796	1
183551	87	3796	1
183552	89	3796	1
183553	240	3796	1
183554	364	3796	1
183555	580	3796	1
183556	11	3797	1
183557	15	3797	1
183558	40	3797	1
183559	87	3797	1
183560	89	3797	1
183561	98	3797	1
183562	142	3797	1
183563	148	3797	1
183564	190	3797	1
183565	201	3797	1
183566	204	3797	1
183567	210	3797	1
183568	269	3797	1
183569	281	3797	1
183570	302	3797	1
183571	316	3797	1
183572	327	3797	1
183573	355	3797	1
183574	359	3797	1
183575	425	3797	1
183576	485	3797	1
183577	510	3797	1
183578	582	3797	1
183579	621	3797	1
183580	623	3797	1
183581	632	3797	1
183582	638	3797	1
183583	640	3797	1
183584	87	3798	1
183585	89	3798	1
183586	274	3798	1
183587	364	3798	1
183588	274	3799	1
183589	20	3800	1
183590	63	3800	1
183591	89	3800	1
183592	234	3800	1
183593	274	3800	1
183594	364	3800	1
183595	632	3800	1
183596	15	3801	1
183597	89	3801	1
183598	166	3801	1
183599	210	3801	1
183600	364	3801	1
183601	385	3801	1
183602	485	3801	1
183603	522	3801	1
183604	580	3801	1
183605	582	3801	1
183606	89	3802	1
183607	210	3802	1
183608	364	3802	1
183609	485	3802	1
183610	89	3803	1
183611	301	3803	1
183612	364	3803	1
183613	40	3804	1
183614	87	3804	1
183615	166	3804	1
183616	201	3804	1
183617	210	3804	1
183618	240	3804	1
183619	241	3804	1
183620	285	3804	1
183621	359	3804	1
183622	364	3804	1
183623	432	3804	1
183624	457	3804	1
183625	485	3804	1
183626	619	3804	1
183627	432	3805	1
183628	432	3806	1
183629	364	3807	1
183630	540	3807	1
183631	364	3808	1
183632	540	3808	1
183633	20	3809	1
183634	87	3809	1
183635	89	3809	1
183636	141	3809	1
183637	234	3809	1
183638	274	3809	1
183639	301	3809	1
183640	485	3809	1
183641	504	3809	1
183642	614	3809	1
183643	632	3809	1
183644	53	3810	1
183645	87	3810	1
183646	89	3810	1
183647	241	3810	1
183648	452	3810	1
183649	484	3810	1
183650	582	3810	1
183651	696	3810	1
183652	190	3811	1
183653	240	3811	1
183654	364	3811	1
183655	425	3811	1
183656	582	3811	1
183657	87	3812	1
183658	190	3812	1
183659	240	3812	1
183660	580	3812	1
183661	640	3812	1
183662	87	3813	1
183663	89	3813	1
183664	141	3813	1
183665	190	3813	1
183666	301	3813	1
183667	364	3813	1
183668	392	3813	1
183669	522	3813	1
183670	580	3813	1
183671	619	3813	1
183672	10	3814	1
183673	11	3814	1
183674	53	3814	1
183675	60	3814	1
183676	64	3814	1
183677	77	3814	1
183678	83	3814	1
183679	89	3814	1
183680	111	3814	1
183681	148	3814	1
183682	159	3814	1
183683	164	3814	1
183684	186	3814	1
183685	227	3814	1
183686	240	3814	1
183687	281	3814	1
183688	301	3814	1
183689	306	3814	1
183690	309	3814	1
183691	352	3814	1
183692	364	3814	1
183693	419	3814	1
183694	485	3814	1
183695	509	3814	1
183696	529	3814	1
183697	553	3814	1
183698	582	3814	1
183699	619	3814	1
183700	623	3814	1
183701	660	3814	1
183702	701	3814	1
183703	89	3815	1
183704	123	3815	1
183705	148	3815	1
183706	274	3815	1
183707	306	3815	1
183708	419	3815	1
183709	529	3815	1
183710	580	3815	1
183711	582	3815	1
183712	89	3816	1
183713	123	3816	1
183714	148	3816	1
183715	274	3816	1
183716	306	3816	1
183717	419	3816	1
183718	529	3816	1
183719	580	3816	1
183720	582	3816	1
183721	89	3817	1
183722	123	3817	1
183723	148	3817	1
183724	274	3817	1
183725	306	3817	1
183726	419	3817	1
183727	529	3817	1
183728	580	3817	1
183729	582	3817	1
183730	77	3818	1
183731	89	3818	1
183732	123	3818	1
183733	166	3818	1
183734	301	3818	1
183735	306	3818	1
183736	364	3818	1
183737	485	3818	1
