	protein	disease	value
143431	132	277	1
143432	132	278	1
143433	132	279	1
143434	132	280	1
143435	132	281	1
143436	132	282	1
143437	132	283	1
143438	132	284	1
143439	132	285	1
143440	132	286	1
143441	132	287	1
143442	132	288	1
143443	132	289	1
143444	132	290	1
143445	132	291	1
143446	132	292	1
143447	132	293	1
143448	132	295	1
143449	132	296	1
143450	132	297	1
143451	132	298	1
143452	132	299	1
143453	132	300	1
143454	132	301	1
143455	132	302	1
143456	132	303	1
143457	132	304	1
143458	132	305	1
143459	132	306	1
143460	132	307	1
143461	132	308	1
143462	132	309	1
143463	132	310	1
143464	132	311	1
143465	132	313	1
143466	132	314	1
143467	132	315	1
143468	132	316	1
143469	132	317	1
143470	132	318	1
143471	132	319	1
143472	132	320	1
143473	132	321	1
143474	132	322	1
143475	132	323	1
143476	132	324	1
143477	132	325	1
143478	132	326	1
143479	132	327	1
143480	132	329	1
143481	132	330	1
143482	132	331	1
143483	132	332	1
143484	132	333	1
143485	132	334	1
143486	132	335	1
143487	132	336	1
143488	132	337	1
143489	132	339	1
143490	132	340	1
143491	132	341	1
143492	132	342	1
143493	132	343	1
143494	132	344	1
143495	132	345	1
143496	132	346	1
143497	132	347	1
143498	132	348	1
143499	132	350	1
143500	132	352	1
143501	132	353	1
143502	132	354	1
143503	132	355	1
143504	132	356	1
143505	132	357	1
143506	132	360	1
143507	132	361	1
143508	132	362	1
143509	132	363	1
143510	132	364	1
143511	132	365	1
143512	132	366	1
143513	132	367	1
143514	132	368	1
143515	132	369	1
143516	132	370	1
143517	132	371	1
143518	132	372	1
143519	132	373	1
143520	132	374	1
143521	132	375	1
143522	132	376	1
143523	132	378	1
143524	132	379	1
143525	132	380	1
143526	132	381	1
143527	132	382	1
143528	132	383	1
143529	132	384	1
143530	132	385	1
143531	132	386	1
143532	132	387	1
143533	132	388	1
143534	132	389	1
143535	132	390	1
143536	132	391	1
143537	132	392	1
143538	132	393	1
143539	132	394	1
143540	132	395	1
143541	132	397	1
143542	132	398	1
143543	132	399	1
143544	132	400	1
143545	132	402	1
143546	132	403	1
143547	132	404	1
143548	132	405	1
143549	132	406	1
143550	132	407	1
143551	132	408	1
143552	132	409	1
143553	132	410	1
143554	132	411	1
143555	132	412	1
143556	132	413	1
143557	132	414	1
143558	132	415	1
143559	132	416	1
143560	132	417	1
143561	132	418	1
143562	132	419	1
143563	132	420	1
143564	132	421	1
143565	132	422	1
143566	132	423	1
143567	132	424	1
143568	132	425	1
143569	132	426	1
143570	132	427	1
143571	132	428	1
143572	132	429	1
143573	132	430	1
143574	132	431	1
143575	132	432	1
143576	132	433	1
143577	132	434	1
143578	132	436	1
143579	132	437	1
143580	132	438	1
143581	132	439	1
143582	132	440	1
143583	132	441	1
143584	132	442	1
143585	132	443	1
143586	132	444	1
143587	132	445	1
143588	132	446	1
143589	132	447	1
143590	132	448	1
143591	132	449	1
143592	132	450	1
143593	132	451	1
143594	132	452	1
143595	132	453	1
143596	132	455	1
143597	132	456	1
143598	132	457	1
143599	132	458	1
143600	132	459	1
143601	132	460	1
143602	132	461	1
143603	132	462	1
143604	132	463	1
143605	132	464	1
143606	132	465	1
143607	132	466	1
143608	132	467	1
143609	132	469	1
143610	132	470	1
143611	132	471	1
143612	132	472	1
143613	132	473	1
143614	132	474	1
143615	132	475	1
143616	132	476	1
143617	132	477	1
143618	132	479	1
143619	132	480	1
143620	132	481	1
143621	132	482	1
143622	132	483	1
143623	132	485	1
143624	132	487	1
143625	132	488	1
143626	132	489	1
143627	132	490	1
143628	132	491	1
143629	132	492	1
143630	132	493	1
143631	132	494	1
143632	132	496	1
143633	132	498	1
143634	132	499	1
143635	132	500	1
143636	132	501	1
143637	132	502	1
143638	132	503	1
143639	132	504	1
143640	132	505	1
143641	132	506	1
143642	132	507	1
143643	132	508	1
143644	132	510	1
143645	132	511	1
143646	132	512	1
143647	132	513	1
143648	132	514	1
143649	132	515	1
143650	132	516	1
143651	132	517	1
143652	132	518	1
143653	132	520	1
143654	132	521	1
143655	132	522	1
143656	132	523	1
143657	132	524	1
143658	132	525	1
143659	132	527	1
143660	132	528	1
143661	132	530	1
143662	132	531	1
143663	132	532	1
143664	132	534	1
143665	132	535	1
143666	132	536	1
143667	132	538	1
143668	132	539	1
143669	132	540	1
143670	132	541	1
143671	132	542	1
143672	132	543	1
143673	132	544	1
143674	132	545	1
143675	132	546	1
143676	132	547	1
143677	132	548	1
143678	132	549	1
143679	132	551	1
143680	132	552	1
143681	132	553	1
143682	132	555	1
143683	132	556	1
143684	132	559	1
143685	132	560	1
143686	132	561	1
143687	132	562	1
143688	132	564	1
143689	132	565	1
143690	132	566	1
143691	132	567	1
143692	132	570	1
143693	132	571	1
143694	132	572	1
143695	132	573	1
143696	132	574	1
143697	132	575	1
143698	132	576	1
143699	132	578	1
143700	132	580	1
143701	132	582	1
143702	132	583	1
143703	132	584	1
143704	132	585	1
143705	132	586	1
143706	132	587	1
143707	132	588	1
143708	132	589	1
143709	132	591	1
143710	132	592	1
143711	132	593	1
143712	132	594	1
143713	132	595	1
143714	132	596	1
143715	132	597	1
143716	132	598	1
143717	132	599	1
143718	132	601	1
143719	132	603	1
143720	132	604	1
143721	132	606	1
143722	132	607	1
143723	132	608	1
143724	132	610	1
143725	132	614	1
143726	132	615	1
143727	132	616	1
143728	132	618	1
143729	132	619	1
143730	132	623	1
143731	132	624	1
143732	132	626	1
143733	132	627	1
143734	132	628	1
143735	132	629	1
143736	132	630	1
143737	132	631	1
143738	132	633	1
143739	132	634	1
143740	132	635	1
143741	132	637	1
143742	132	639	1
143743	132	641	1
143744	132	642	1
143745	132	643	1
143746	132	645	1
143747	132	648	1
143748	132	649	1
143749	132	652	1
143750	132	653	1
143751	132	654	1
143752	132	656	1
143753	132	659	1
143754	132	660	1
143755	132	661	1
143756	132	662	1
143757	132	663	1
143758	132	664	1
143759	132	665	1
143760	132	667	1
143761	132	668	1
143762	132	669	1
143763	132	670	1
143764	132	671	1
143765	132	672	1
143766	132	673	1
143767	132	674	1
143768	132	675	1
143769	132	676	1
143770	132	677	1
143771	132	678	1
143772	132	680	1
143773	132	681	1
143774	132	682	1
143775	132	683	1
143776	132	684	1
143777	132	685	1
143778	132	686	1
143779	132	687	1
143780	132	688	1
143781	132	689	1
143782	132	690	1
143783	132	695	1
143784	132	697	1
143785	132	699	1
143786	132	700	1
143787	132	701	1
143788	132	705	1
143789	132	708	1
143790	132	713	1
143791	132	714	1
143792	132	715	1
143793	132	718	1
143794	132	721	1
143795	132	722	1
143796	132	723	1
143797	132	724	1
143798	132	725	1
143799	132	727	1
143800	132	728	1
143801	132	730	1
143802	132	731	1
143803	132	732	1
143804	132	733	1
143805	132	735	1
143806	132	737	1
143807	132	739	1
143808	132	741	1
143809	132	742	1
143810	132	743	1
143811	132	744	1
143812	132	745	1
143813	132	746	1
143814	132	748	1
143815	132	750	1
143816	132	751	1
143817	132	752	1
143818	132	753	1
143819	132	755	1
143820	132	756	1
143821	132	758	1
143822	132	761	1
143823	132	762	1
143824	132	764	1
143825	132	765	1
143826	132	766	1
143827	132	767	1
143828	132	768	1
143829	132	769	1
143830	132	773	1
143831	132	775	1
143832	132	776	1
143833	132	777	1
143834	132	778	1
143835	132	779	1
143836	132	780	1
143837	132	781	1
143838	132	783	1
143839	132	784	1
143840	132	785	1
143841	132	786	1
143842	132	787	1
143843	132	788	1
143844	132	790	1
143845	132	794	1
143846	132	797	1
143847	132	798	1
143848	132	800	1
143849	132	801	1
143850	132	802	1
143851	132	803	1
143852	132	804	1
143853	132	805	1
143854	132	806	1
143855	132	807	1
143856	132	808	1
143857	132	809	1
143858	132	810	1
143859	132	811	1
143860	132	812	1
143861	132	814	1
143862	132	815	1
143863	132	816	1
143864	132	817	1
143865	132	819	1
143866	132	820	1
143867	132	821	1
143868	132	822	1
143869	132	823	1
143870	132	824	1
143871	132	825	1
143872	132	828	1
143873	132	829	1
143874	132	831	1
143875	132	833	1
143876	132	835	1
143877	132	836	1
143878	132	837	1
143879	132	840	1
143880	132	841	1
143881	132	842	1
143882	132	843	1
143883	132	848	1
143884	132	849	1
143885	132	852	1
143886	132	853	1
143887	132	854	1
143888	132	855	1
143889	132	856	1
143890	132	857	1
143891	132	858	1
143892	132	859	1
143893	132	862	1
143894	132	863	1
143895	132	865	1
143896	132	866	1
143897	132	867	1
143898	132	869	1
143899	132	871	1
143900	132	872	1
143901	132	873	1
143902	132	877	1
143903	132	878	1
143904	132	879	1
143905	132	880	1
143906	132	881	1
143907	132	882	1
143908	132	884	1
143909	132	885	1
143910	132	886	1
143911	132	888	1
143912	132	891	1
143913	132	892	1
143914	132	894	1
143915	132	895	1
143916	132	896	1
143917	132	899	1
143918	132	900	1
143919	132	902	1
143920	132	903	1
143921	132	906	1
143922	132	908	1
143923	132	909	1
143924	132	910	1
143925	132	912	1
143926	132	914	1
143927	132	915	1
143928	132	918	1
143929	132	919	1
143930	132	921	1
143931	132	922	1
143932	132	924	1
143933	132	926	1
143934	132	928	1
143935	132	931	1
143936	132	932	1
143937	132	933	1
143938	132	934	1
143939	132	936	1
143940	132	937	1
143941	132	939	1
143942	132	940	1
143943	132	941	1
143944	132	942	1
143945	132	943	1
143946	132	946	1
143947	132	948	1
143948	132	949	1
143949	132	950	1
143950	132	951	1
143951	132	952	1
143952	132	953	1
143953	132	954	1
143954	132	955	1
143955	132	956	1
143956	132	957	1
143957	132	958	1
143958	132	959	1
143959	132	960	1
143960	132	961	1
143961	132	962	1
143962	132	963	1
143963	132	964	1
143964	132	966	1
143965	132	967	1
143966	132	968	1
143967	132	969	1
143968	132	971	1
143969	132	972	1
143970	132	973	1
143971	132	974	1
143972	132	975	1
143973	132	976	1
143974	132	977	1
143975	132	978	1
143976	132	979	1
143977	132	980	1
143978	132	981	1
143979	132	983	1
143980	132	984	1
143981	132	985	1
143982	132	986	1
143983	132	987	1
143984	132	988	1
143985	132	991	1
143986	132	992	1
143987	132	993	1
143988	132	996	1
143989	132	997	1
143990	132	998	1
143991	132	999	1
143992	132	1000	1
143993	132	1001	1
143994	132	1003	1
143995	132	1005	1
143996	132	1006	1
143997	132	1007	1
143998	132	1008	1
143999	132	1009	1
144000	132	1010	1
144001	132	1011	1
144002	132	1013	1
144003	132	1014	1
144004	132	1016	1
144005	132	1019	1
144006	132	1020	1
144007	132	1021	1
144008	132	1022	1
144009	132	1023	1
144010	132	1024	1
144011	132	1026	1
144012	132	1028	1
144013	132	1029	1
144014	132	1030	1
144015	132	1032	1
144016	132	1034	1
144017	132	1035	1
144018	132	1036	1
144019	132	1037	1
144020	132	1038	1
144021	132	1039	1
144022	132	1040	1
144023	132	1043	1
144024	132	1044	1
144025	132	1045	1
144026	132	1046	1
144027	132	1048	1
144028	132	1049	1
144029	132	1050	1
144030	132	1051	1
144031	132	1054	1
144032	132	1055	1
144033	132	1057	1
144034	132	1059	1
144035	132	1060	1
144036	132	1061	1
144037	132	1062	1
144038	132	1064	1
144039	132	1065	1
144040	132	1066	1
144041	132	1067	1
144042	132	1068	1
144043	132	1069	1
144044	132	1072	1
144045	132	1075	1
144046	132	1078	1
144047	132	1079	1
144048	132	1080	1
144049	132	1081	1
144050	132	1084	1
144051	132	1085	1
144052	132	1086	1
144053	132	1089	1
144054	132	1090	1
144055	132	1091	1
144056	132	1092	1
144057	132	1094	1
144058	132	1095	1
144059	132	1099	1
144060	132	1101	1
144061	132	1103	1
144062	132	1104	1
144063	132	1105	1
144064	132	1106	1
144065	132	1107	1
144066	132	1108	1
144067	132	1109	1
144068	132	1110	1
144069	132	1112	1
144070	132	1113	1
144071	132	1114	1
144072	132	1116	1
144073	132	1117	1
144074	132	1118	1
144075	132	1119	1
144076	132	1120	1
144077	132	1121	1
144078	132	1123	1
144079	132	1124	1
144080	132	1127	1
144081	132	1128	1
144082	132	1129	1
144083	132	1131	1
144084	132	1132	1
144085	132	1133	1
144086	132	1134	1
144087	132	1135	1
144088	132	1137	1
144089	132	1138	1
144090	132	1139	1
144091	132	1140	1
144092	132	1142	1
144093	132	1143	1
144094	132	1144	1
144095	132	1145	1
144096	132	1146	1
144097	132	1149	1
144098	132	1150	1
144099	132	1151	1
144100	132	1153	1
144101	132	1155	1
144102	132	1156	1
144103	132	1159	1
144104	132	1160	1
144105	132	1161	1
144106	132	1163	1
144107	132	1164	1
144108	132	1166	1
144109	132	1167	1
144110	132	1168	1
144111	132	1169	1
144112	132	1170	1
144113	132	1171	1
144114	132	1175	1
144115	132	1176	1
144116	132	1178	1
144117	132	1179	1
144118	132	1180	1
144119	132	1181	1
144120	132	1182	1
144121	132	1184	1
144122	132	1185	1
144123	132	1187	1
144124	132	1189	1
144125	132	1192	1
144126	132	1195	1
144127	132	1197	1
144128	132	1198	1
144129	132	1200	1
144130	132	1201	1
144131	132	1202	1
144132	132	1203	1
144133	132	1204	1
144134	132	1205	1
144135	132	1206	1
144136	132	1207	1
144137	132	1208	1
144138	132	1210	1
144139	132	1211	1
144140	132	1212	1
144141	132	1213	1
144142	132	1214	1
144143	132	1215	1
144144	132	1216	1
144145	132	1217	1
144146	132	1218	1
144147	132	1219	1
144148	132	1220	1
144149	132	1221	1
144150	132	1222	1
144151	132	1223	1
144152	132	1224	1
144153	132	1225	1
144154	132	1226	1
144155	132	1227	1
144156	132	1228	1
144157	132	1229	1
144158	132	1230	1
144159	132	1231	1
144160	132	1232	1
144161	132	1233	1
144162	132	1234	1
144163	132	1235	1
144164	132	1236	1
144165	132	1237	1
144166	132	1238	1
144167	132	1239	1
144168	132	1240	1
144169	132	1241	1
144170	132	1242	1
144171	132	1243	1
144172	132	1244	1
144173	132	1245	1
144174	132	1246	1
144175	132	1247	1
144176	132	1248	1
144177	132	1249	1
144178	132	1250	1
144179	132	1251	1
144180	132	1252	1
144181	132	1253	1
144182	132	1254	1
144183	132	1255	1
144184	132	1256	1
144185	132	1257	1
144186	132	1258	1
144187	132	1259	1
144188	132	1260	1
144189	132	1261	1
144190	132	1262	1
144191	132	1264	1
144192	132	1265	1
144193	132	1266	1
144194	132	1267	1
144195	132	1268	1
144196	132	1269	1
144197	132	1270	1
144198	132	1271	1
144199	132	1272	1
144200	132	1273	1
144201	132	1274	1
144202	132	1275	1
144203	132	1276	1
144204	132	1277	1
144205	132	1278	1
144206	132	1279	1
144207	132	1280	1
144208	132	1282	1
144209	132	1283	1
144210	132	1284	1
144211	132	1285	1
144212	132	1286	1
144213	132	1287	1
144214	132	1288	1
144215	132	1289	1
144216	132	1290	1
144217	132	1291	1
144218	132	1292	1
144219	132	1296	1
144220	132	1297	1
144221	132	1301	1
144222	132	1302	1
144223	132	1303	1
144224	132	1304	1
144225	132	1307	1
144226	132	1309	1
144227	132	1311	1
144228	132	1313	1
144229	132	1315	1
144230	132	1317	1
144231	132	1318	1
144232	132	1320	1
144233	132	1321	1
144234	132	1322	1
144235	132	1323	1
144236	132	1324	1
144237	132	1325	1
144238	132	1326	1
144239	132	1328	1
144240	132	1331	1
144241	132	1333	1
144242	132	1338	1
144243	132	1339	1
144244	132	1340	1
144245	132	1344	1
144246	132	1345	1
144247	132	1346	1
144248	132	1347	1
144249	132	1349	1
144250	132	1350	1
144251	132	1352	1
144252	132	1353	1
144253	132	1357	1
144254	132	1359	1
144255	132	1362	1
144256	132	1364	1
144257	132	1365	1
144258	132	1366	1
144259	132	1368	1
144260	132	1369	1
144261	132	1371	1
144262	132	1373	1
144263	132	1375	1
144264	132	1377	1
144265	132	1379	1
144266	132	1380	1
144267	132	1381	1
144268	132	1382	1
144269	132	1384	1
144270	132	1385	1
144271	132	1387	1
144272	132	1388	1
144273	132	1389	1
144274	132	1390	1
144275	132	1391	1
144276	132	1392	1
144277	132	1393	1
144278	132	1398	1
144279	132	1399	1
144280	132	1400	1
144281	132	1401	1
144282	132	1406	1
144283	132	1411	1
144284	132	1412	1
144285	132	1413	1
144286	132	1416	1
144287	132	1419	1
144288	132	1420	1
144289	132	1422	1
144290	132	1426	1
144291	132	1428	1
144292	132	1432	1
144293	132	1433	1
144294	132	1434	1
144295	132	1437	1
144296	132	1438	1
144297	132	1439	1
144298	132	1441	1
144299	132	1442	1
144300	132	1445	1
144301	132	1446	1
144302	132	1448	1
144303	132	1449	1
144304	132	1451	1
144305	132	1452	1
144306	132	1454	1
144307	132	1455	1
144308	132	1456	1
144309	132	1459	1
144310	132	1460	1
144311	132	1463	1
144312	132	1464	1
144313	132	1465	1
144314	132	1466	1
144315	132	1467	1
144316	132	1468	1
144317	132	1469	1
144318	132	1470	1
144319	132	1471	1
144320	132	1472	1
144321	132	1473	1
144322	132	1474	1
144323	132	1475	1
144324	132	1476	1
144325	132	1478	1
144326	132	1480	1
144327	132	1481	1
144328	132	1482	1
144329	132	1483	1
144330	132	1484	1
144331	132	1485	1
144332	132	1486	1
144333	132	1487	1
144334	132	1489	1
144335	132	1490	1
144336	132	1491	1
144337	132	1496	1
144338	132	1497	1
144339	132	1498	1
144340	132	1501	1
144341	132	1503	1
144342	132	1505	1
144343	132	1506	1
144344	132	1507	1
144345	132	1510	1
144346	132	1511	1
144347	132	1513	1
144348	132	1515	1
144349	132	1520	1
144350	132	1521	1
144351	132	1522	1
144352	132	1524	1
144353	132	1526	1
144354	132	1529	1
144355	132	1530	1
144356	132	1532	1
144357	132	1533	1
144358	132	1534	1
144359	132	1535	1
144360	132	1536	1
144361	132	1538	1
144362	132	1539	1
144363	132	1540	1
144364	132	1542	1
144365	132	1543	1
144366	132	1544	1
144367	132	1545	1
144368	132	1547	1
144369	132	1548	1
144370	132	1549	1
144371	132	1550	1
144372	132	1551	1
144373	132	1552	1
144374	132	1554	1
144375	132	1555	1
144376	132	1556	1
144377	132	1557	1
144378	132	1558	1
144379	132	1559	1
144380	132	1560	1
144381	132	1562	1
144382	132	1564	1
144383	132	1565	1
144384	132	1566	1
144385	132	1568	1
144386	132	1571	1
144387	132	1572	1
144388	132	1574	1
144389	132	1575	1
144390	132	1579	1
144391	132	1581	1
144392	132	1582	1
144393	132	1583	1
144394	132	1584	1
144395	132	1585	1
144396	132	1587	1
144397	132	1588	1
144398	132	1589	1
144399	132	1590	1
144400	132	1591	1
144401	132	1592	1
144402	132	1596	1
144403	132	1601	1
144404	132	1602	1
144405	132	1606	1
144406	132	1607	1
144407	132	1608	1
144408	132	1611	1
144409	132	1618	1
144410	132	1619	1
144411	132	1622	1
144412	132	1623	1
144413	132	1624	1
144414	132	1625	1
144415	132	1626	1
144416	132	1630	1
144417	132	1631	1
144418	132	1633	1
144419	132	1635	1
144420	132	1637	1
144421	132	1638	1
144422	132	1639	1
144423	132	1644	1
144424	132	1646	1
144425	132	1647	1
144426	132	1648	1
144427	132	1649	1
144428	132	1650	1
144429	132	1652	1
144430	132	1655	1
144431	132	1656	1
144432	132	1657	1
144433	132	1658	1
144434	132	1663	1
144435	132	1664	1
144436	132	1665	1
144437	132	1666	1
144438	132	1668	1
144439	132	1669	1
144440	132	1671	1
144441	132	1673	1
144442	132	1676	1
144443	132	1681	1
144444	132	1684	1
144445	132	1686	1
144446	132	1688	1
144447	132	1689	1
144448	132	1692	1
144449	132	1693	1
144450	132	1694	1
144451	132	1697	1
144452	132	1704	1
144453	132	1706	1
144454	132	1710	1
144455	132	1714	1
144456	132	1722	1
144457	132	1723	1
144458	132	1728	1
144459	132	1731	1
144460	132	1734	1
144461	132	1737	1
144462	132	1738	1
144463	132	1740	1
144464	132	1742	1
144465	132	1745	1
144466	132	1748	1
144467	132	1749	1
144468	132	1751	1
144469	132	1756	1
144470	132	1760	1
144471	132	1762	1
144472	132	1763	1
144473	132	1764	1
144474	132	1766	1
144475	132	1767	1
144476	132	1768	1
144477	132	1772	1
144478	132	1778	1
144479	132	1780	1
144480	132	1782	1
144481	132	1783	1
144482	132	1785	1
144483	132	1788	1
144484	132	1790	1
144485	132	1791	1
144486	132	1794	1
144487	132	1796	1
144488	132	1812	1
144489	132	1814	1
144490	132	1818	1
144491	132	1820	1
144492	132	1823	1
144493	132	1825	1
144494	132	1826	1
144495	132	1828	1
144496	132	1831	1
144497	132	1839	1
144498	132	1848	1
144499	132	1852	1
144500	132	1855	1
144501	132	1856	1
144502	132	1857	1
144503	132	1858	1
144504	132	1859	1
144505	132	1860	1
144506	132	1863	1
144507	132	1865	1
144508	132	1866	1
144509	132	1870	1
144510	132	1871	1
144511	132	1872	1
144512	132	1873	1
144513	132	1874	1
144514	132	1876	1
144515	132	1877	1
144516	132	1878	1
144517	132	1881	1
144518	132	1882	1
144519	132	1883	1
144520	132	1884	1
144521	132	1891	1
144522	132	1901	1
144523	132	1908	1
144524	132	1909	1
144525	132	1910	1
144526	132	1912	1
144527	132	1913	1
144528	132	1914	1
144529	132	1916	1
144530	132	1917	1
144531	132	1918	1
144532	132	1920	1
144533	132	1921	1
144534	132	1923	1
144535	132	1924	1
144536	132	1925	1
144537	132	1926	1
144538	132	1928	1
144539	132	1930	1
144540	132	1931	1
144541	132	1932	1
144542	132	1935	1
144543	132	1936	1
144544	132	1939	1
144545	132	1940	1
144546	132	1941	1
144547	132	1942	1
144548	132	1943	1
144549	132	1944	1
144550	132	1947	1
144551	132	1948	1
144552	132	1950	1
144553	132	1951	1
144554	132	1952	1
144555	132	1954	1
144556	132	1957	1
144557	132	1958	1
144558	132	1959	1
144559	132	1960	1
144560	132	1961	1
144561	132	1962	1
144562	132	1963	1
144563	132	1964	1
144564	132	1965	1
144565	132	1967	1
144566	132	1968	1
144567	132	1970	1
144568	132	1971	1
144569	132	1972	1
144570	132	1973	1
144571	132	1974	1
144572	132	1975	1
144573	132	1976	1
144574	132	1977	1
144575	132	1979	1
144576	132	1982	1
144577	132	1983	1
144578	132	1986	1
144579	132	1987	1
144580	132	1988	1
144581	132	1989	1
144582	132	1991	1
144583	132	1992	1
144584	132	1993	1
144585	132	1995	1
144586	132	1996	1
144587	132	1997	1
144588	132	1998	1
144589	132	2001	1
144590	132	2002	1
144591	132	2004	1
144592	132	2005	1
144593	132	2006	1
144594	132	2008	1
144595	132	2011	1
144596	132	2015	1
144597	132	2017	1
144598	132	2018	1
144599	132	2021	1
144600	132	2022	1
144601	132	2023	1
144602	132	2024	1
144603	132	2026	1
144604	132	2027	1
144605	132	2028	1
144606	132	2029	1
144607	132	2034	1
144608	132	2035	1
144609	132	2036	1
144610	132	2037	1
144611	132	2038	1
144612	132	2039	1
144613	132	2040	1
144614	132	2041	1
144615	132	2042	1
144616	132	2043	1
144617	132	2044	1
144618	132	2045	1
144619	132	2046	1
144620	132	2047	1
144621	132	2048	1
144622	132	2049	1
144623	132	2050	1
144624	132	2051	1
144625	132	2052	1
144626	132	2053	1
144627	132	2054	1
144628	132	2055	1
144629	132	2056	1
144630	132	2102	1
144631	132	2105	1
144632	132	2107	1
144633	132	2111	1
144634	132	2115	1
144635	132	2131	1
144636	132	2148	1
144637	132	2152	1
144638	132	2153	1
144639	132	2156	1
144640	132	2164	1
144641	132	2168	1
144642	132	2179	1
144643	132	2181	1
144644	132	2196	1
144645	132	2200	1
144646	132	2201	1
144647	132	2208	1
144648	132	2229	1
144649	132	2231	1
144650	132	2251	1
144651	132	2271	1
144652	132	2290	1
144653	132	2296	1
144654	132	2334	1
144655	132	2342	1
144656	133	177	1
144657	133	178	1
144658	133	180	1
144659	133	181	1
144660	133	182	1
144661	133	183	1
144662	133	184	1
144663	133	185	1
144664	133	186	1
144665	133	187	1
144666	133	188	1
144667	133	190	1
144668	133	191	1
144669	133	192	1
144670	133	193	1
144671	133	194	1
144672	133	195	1
144673	133	196	1
144674	133	197	1
144675	133	198	1
144676	133	199	1
144677	133	200	1
144678	133	201	1
144679	133	202	1
144680	133	203	1
144681	133	204	1
144682	133	205	1
144683	133	206	1
144684	133	207	1
144685	133	208	1
144686	133	209	1
144687	133	210	1
144688	133	212	1
144689	133	213	1
144690	133	214	1
144691	133	215	1
144692	133	216	1
144693	133	217	1
144694	133	218	1
144695	133	219	1
144696	133	220	1
144697	133	221	1
144698	133	222	1
144699	133	223	1
144700	133	224	1
144701	133	225	1
144702	133	226	1
144703	133	227	1
144704	133	228	1
144705	133	229	1
144706	133	230	1
144707	133	231	1
144708	133	232	1
144709	133	233	1
144710	133	234	1
144711	133	235	1
144712	133	236	1
144713	133	237	1
144714	133	238	1
144715	133	239	1
144716	133	240	1
144717	133	241	1
144718	133	243	1
144719	133	244	1
144720	133	245	1
144721	133	246	1
144722	133	247	1
144723	133	248	1
144724	133	249	1
144725	133	250	1
144726	133	252	1
144727	133	253	1
144728	133	254	1
144729	133	256	1
144730	133	257	1
144731	133	258	1
144732	133	259	1
144733	133	260	1
144734	133	261	1
144735	133	263	1
144736	133	264	1
144737	133	265	1
144738	133	266	1
144739	133	267	1
144740	133	269	1
144741	133	270	1
144742	133	271	1
144743	133	273	1
144744	133	274	1
144745	133	275	1
144746	133	276	1
144747	133	277	1
144748	133	278	1
144749	133	279	1
144750	133	280	1
144751	133	281	1
144752	133	284	1
144753	133	285	1
144754	133	286	1
144755	133	287	1
144756	133	288	1
144757	133	289	1
144758	133	290	1
144759	133	291	1
144760	133	292	1
144761	133	293	1
144762	133	294	1
144763	133	295	1
144764	133	296	1
144765	133	298	1
144766	133	299	1
144767	133	300	1
144768	133	301	1
144769	133	302	1
144770	133	303	1
144771	133	304	1
144772	133	305	1
144773	133	306	1
144774	133	307	1
144775	133	308	1
144776	133	310	1
144777	133	311	1
144778	133	312	1
144779	133	313	1
144780	133	314	1
144781	133	316	1
144782	133	317	1
144783	133	318	1
144784	133	320	1
144785	133	321	1
144786	133	322	1
144787	133	323	1
144788	133	324	1
144789	133	325	1
144790	133	326	1
144791	133	327	1
144792	133	328	1
144793	133	329	1
144794	133	330	1
144795	133	331	1
144796	133	332	1
144797	133	333	1
144798	133	334	1
144799	133	335	1
144800	133	337	1
144801	133	338	1
144802	133	340	1
144803	133	341	1
144804	133	342	1
144805	133	343	1
144806	133	344	1
144807	133	345	1
144808	133	346	1
144809	133	347	1
144810	133	348	1
144811	133	349	1
144812	133	350	1
144813	133	351	1
144814	133	352	1
144815	133	353	1
144816	133	354	1
144817	133	355	1
144818	133	356	1
144819	133	357	1
144820	133	358	1
144821	133	359	1
144822	133	360	1
144823	133	361	1
144824	133	362	1
144825	133	363	1
144826	133	364	1
144827	133	365	1
144828	133	366	1
144829	133	367	1
144830	133	368	1
144831	133	369	1
144832	133	370	1
144833	133	371	1
144834	133	372	1
144835	133	373	1
144836	133	374	1
144837	133	376	1
144838	133	377	1
144839	133	380	1
144840	133	382	1
144841	133	383	1
144842	133	384	1
144843	133	385	1
144844	133	386	1
144845	133	387	1
144846	133	388	1
144847	133	389	1
144848	133	390	1
144849	133	391	1
144850	133	392	1
144851	133	393	1
144852	133	394	1
144853	133	395	1
144854	133	396	1
144855	133	397	1
144856	133	398	1
144857	133	399	1
144858	133	400	1
144859	133	401	1
144860	133	402	1
144861	133	403	1
144862	133	404	1
144863	133	405	1
144864	133	406	1
144865	133	407	1
144866	133	408	1
144867	133	409	1
144868	133	410	1
144869	133	411	1
144870	133	412	1
144871	133	413	1
144872	133	414	1
144873	133	415	1
144874	133	416	1
144875	133	417	1
144876	133	419	1
144877	133	420	1
144878	133	421	1
144879	133	422	1
144880	133	424	1
144881	133	425	1
144882	133	426	1
144883	133	427	1
144884	133	428	1
144885	133	429	1
144886	133	430	1
144887	133	431	1
144888	133	432	1
144889	133	433	1
144890	133	434	1
144891	133	435	1
144892	133	438	1
144893	133	439	1
144894	133	440	1
144895	133	441	1
144896	133	442	1
144897	133	443	1
144898	133	444	1
144899	133	445	1
144900	133	446	1
144901	133	447	1
144902	133	448	1
144903	133	449	1
144904	133	450	1
144905	133	451	1
144906	133	452	1
144907	133	453	1
144908	133	454	1
144909	133	455	1
144910	133	456	1
