	drug	disease	value
186359	620	865	1
186360	620	867	1
186361	620	868	1
186362	620	869	1
186363	620	878	1
186364	620	882	1
186365	620	886	1
186366	620	887	1
186367	620	894	1
186368	620	898	1
186369	620	899	1
186370	620	908	1
186371	620	910	1
186372	620	911	1
186373	620	912	1
186374	620	913	1
186375	620	914	1
186376	620	915	1
186377	620	917	1
186378	620	919	1
186379	620	920	1
186380	620	921	1
186381	620	924	1
186382	620	928	1
186383	620	930	1
186384	620	931	1
186385	620	932	1
186386	620	933	1
186387	620	934	1
186388	620	935	1
186389	620	936	1
186390	620	937	1
186391	620	940	1
186392	620	942	1
186393	620	944	1
186394	620	947	1
186395	620	949	1
186396	620	950	1
186397	620	951	1
186398	620	952	1
186399	620	954	1
186400	620	960	1
186401	620	961	1
186402	620	968	1
186403	620	969	1
186404	620	971	1
186405	620	972	1
186406	620	974	1
186407	620	975	1
186408	620	978	1
186409	620	979	1
186410	620	982	1
186411	620	985	1
186412	620	988	1
186413	620	989	1
186414	620	991	1
186415	620	995	1
186416	620	996	1
186417	620	997	1
186418	620	998	1
186419	620	999	1
186420	620	1004	1
186421	620	1007	1
186422	620	1010	1
186423	620	1015	1
186424	620	1025	1
186425	620	1026	1
186426	620	1027	1
186427	620	1028	1
186428	620	1030	1
186429	620	1031	1
186430	620	1032	1
186431	620	1034	1
186432	620	1038	1
186433	620	1043	1
186434	620	1046	1
186435	620	1047	1
186436	620	1049	1
186437	620	1050	1
186438	620	1053	1
186439	620	1055	1
186440	620	1056	1
186441	620	1057	1
186442	620	1062	1
186443	620	1064	1
186444	620	1065	1
186445	620	1069	1
186446	620	1078	1
186447	620	1081	1
186448	620	1084	1
186449	620	1085	1
186450	620	1087	1
186451	620	1088	1
186452	620	1091	1
186453	620	1095	1
186454	620	1099	1
186455	620	1100	1
186456	620	1101	1
186457	620	1102	1
186458	620	1103	1
186459	620	1104	1
186460	620	1106	1
186461	620	1108	1
186462	620	1109	1
186463	620	1111	1
186464	620	1112	1
186465	620	1114	1
186466	620	1115	1
186467	620	1116	1
186468	620	1117	1
186469	620	1119	1
186470	620	1122	1
186471	620	1123	1
186472	620	1124	1
186473	620	1135	1
186474	620	1138	1
186475	620	1139	1
186476	620	1154	1
186477	620	1159	1
186478	620	1161	1
186479	620	1170	1
186480	620	1172	1
186481	620	1176	1
186482	620	1200	1
186483	620	1214	1
186484	620	1216	1
186485	620	1218	1
186486	620	1219	1
186487	620	1221	1
186488	620	1230	1
186489	620	1239	1
186490	620	1252	1
186491	620	1256	1
186492	620	1259	1
186493	620	1266	1
186494	620	1268	1
186495	620	1269	1
186496	620	1273	1
186497	620	1275	1
186498	620	1281	1
186499	620	1287	1
186500	620	1289	1
186501	620	1292	1
186502	620	1293	1
186503	620	1295	1
186504	620	1299	1
186505	620	1300	1
186506	620	1308	1
186507	620	1315	1
186508	620	1325	1
186509	620	1329	1
186510	620	1333	1
186511	620	1334	1
186512	620	1335	1
186513	620	1341	1
186514	620	1345	1
186515	620	1348	1
186516	620	1352	1
186517	620	1362	1
186518	620	1366	1
186519	620	1373	1
186520	620	1379	1
186521	620	1381	1
186522	620	1384	1
186523	620	1386	1
186524	620	1387	1
186525	620	1389	1
186526	620	1390	1
186527	620	1407	1
186528	620	1411	1
186529	620	1414	1
186530	620	1419	1
186531	620	1425	1
186532	620	1427	1
186533	620	1431	1
186534	620	1436	1
186535	620	1450	1
186536	620	1457	1
186537	620	1463	1
186538	620	1470	1
186539	620	1472	1
186540	620	1477	1
186541	620	1482	1
186542	620	1487	1
186543	620	1490	1
186544	620	1491	1
186545	620	1498	1
186546	620	1499	1
186547	620	1502	1
186548	620	1518	1
186549	620	1521	1
186550	620	1538	1
186551	620	1539	1
186552	620	1542	1
186553	620	1546	1
186554	620	1562	1
186555	620	1571	1
186556	620	1582	1
186557	620	1585	1
186558	620	1591	1
186559	620	1593	1
186560	620	1597	1
186561	620	1598	1
186562	620	1599	1
186563	620	1601	1
186564	620	1603	1
186565	620	1607	1
186566	620	1609	1
186567	620	1617	1
186568	620	1642	1
186569	620	1646	1
186570	620	1648	1
186571	620	1649	1
186572	620	1654	1
186573	620	1659	1
186574	620	1663	1
186575	620	1671	1
186576	620	1676	1
186577	620	1678	1
186578	620	1680	1
186579	620	1681	1
186580	620	1692	1
186581	620	1699	1
186582	620	1705	1
186583	620	1707	1
186584	620	1711	1
186585	620	1714	1
186586	620	1717	1
186587	620	1724	1
186588	620	1731	1
186589	620	1734	1
186590	620	1739	1
186591	620	1741	1
186592	620	1754	1
186593	620	1756	1
186594	620	1757	1
186595	620	1764	1
186596	620	1777	1
186597	620	1778	1
186598	620	1791	1
186599	620	1794	1
186600	620	1807	1
186601	620	1813	1
186602	620	1817	1
186603	620	1826	1
186604	620	1831	1
186605	620	1839	1
186606	620	1840	1
186607	620	1845	1
186608	620	1857	1
186609	620	1864	1
186610	620	1866	1
186611	620	1875	1
186612	620	1876	1
186613	620	1883	1
186614	620	1898	1
186615	620	1899	1
186616	620	1910	1
186617	620	1916	1
186618	620	1922	1
186619	620	1925	1
186620	620	1929	1
186621	620	1936	1
186622	620	1949	1
186623	620	1996	1
186624	620	2012	1
186625	620	2013	1
186626	620	2015	1
186627	620	2024	1
186628	620	2030	1
186629	620	2038	1
186630	620	2043	1
186631	620	2044	1
186632	620	2056	1
186633	620	2057	1
186634	620	2059	1
186635	620	2061	1
186636	620	2070	1
186637	620	2078	1
186638	620	2087	1
186639	620	2112	1
186640	620	2114	1
186641	620	2120	1
186642	620	2168	1
186643	620	2170	1
186644	620	2171	1
186645	620	2174	1
186646	620	2192	1
186647	620	2249	1
186648	620	2255	1
186649	620	2257	1
186650	620	2258	1
186651	620	2275	1
186652	620	2276	1
186653	620	2302	1
186654	620	2303	1
186655	620	2338	1
186656	620	2352	1
186657	620	2361	1
186658	620	2364	1
186659	620	2366	1
186660	620	2373	1
186661	620	2396	1
186662	620	2402	1
186663	620	2410	1
186664	620	2418	1
186665	620	2420	1
186666	620	2429	1
186667	620	2438	1
186668	620	2441	1
186669	620	2447	1
186670	620	2473	1
186671	620	2491	1
186672	620	2518	1
186673	620	2591	1
186674	620	2599	1
186675	620	2606	1
186676	620	2627	1
186677	620	2651	1
186678	620	2660	1
186679	620	2810	1
186680	620	2814	1
186681	620	2823	1
186682	620	2841	1
186683	620	2842	1
186684	620	2850	1
186685	620	2923	1
186686	620	2925	1
186687	620	2944	1
186688	620	2953	1
186689	620	2989	1
186690	620	3002	1
186691	620	3030	1
186692	620	3097	1
186693	620	3127	1
186694	620	3133	1
186695	620	3145	1
186696	620	3164	1
186697	620	3216	1
186698	620	3325	1
186699	620	3388	1
186700	620	3435	1
186701	620	3438	1
186702	620	3621	1
186703	620	3733	1
186704	620	3765	1
186705	620	4039	1
186706	620	4043	1
186707	620	4150	1
186708	620	4535	1
186709	620	4658	1
186710	620	4660	1
186711	620	4859	1
186712	620	5138	1
186713	620	5249	1
186714	620	5250	1
186715	620	5251	1
186716	620	5278	1
186717	620	5279	1
186718	620	5803	1
186719	620	5804	1
186720	620	5805	1
186721	620	5806	1
186722	621	698	1
186723	621	709	1
186724	621	715	1
186725	621	735	1
186726	621	738	1
186727	621	826	1
186728	621	865	1
186729	621	934	1
186730	621	997	1
186731	621	1172	1
186732	621	1202	1
186733	621	1325	1
186734	621	1335	1
186735	621	1463	1
186736	621	1807	1
186737	621	1859	1
186738	621	1929	1
186739	621	2038	1
186740	622	698	1
186741	622	699	1
186742	622	701	1
186743	622	702	1
186744	622	703	1
186745	622	705	1
186746	622	706	1
186747	622	707	1
186748	622	709	1
186749	622	710	1
186750	622	711	1
186751	622	712	1
186752	622	714	1
186753	622	715	1
186754	622	717	1
186755	622	718	1
186756	622	719	1
186757	622	720	1
186758	622	721	1
186759	622	722	1
186760	622	723	1
186761	622	724	1
186762	622	725	1
186763	622	726	1
186764	622	731	1
186765	622	733	1
186766	622	736	1
186767	622	737	1
186768	622	739	1
186769	622	741	1
186770	622	742	1
186771	622	743	1
186772	622	744	1
186773	622	745	1
186774	622	746	1
186775	622	747	1
186776	622	748	1
186777	622	753	1
186778	622	754	1
186779	622	757	1
186780	622	759	1
186781	622	760	1
186782	622	761	1
186783	622	762	1
186784	622	767	1
186785	622	768	1
186786	622	771	1
186787	622	773	1
186788	622	775	1
186789	622	781	1
186790	622	783	1
186791	622	784	1
186792	622	786	1
186793	622	791	1
186794	622	792	1
186795	622	793	1
186796	622	794	1
186797	622	795	1
186798	622	797	1
186799	622	799	1
186800	622	800	1
186801	622	801	1
186802	622	802	1
186803	622	804	1
186804	622	805	1
186805	622	806	1
186806	622	808	1
186807	622	809	1
186808	622	810	1
186809	622	811	1
186810	622	812	1
186811	622	813	1
186812	622	816	1
186813	622	821	1
186814	622	822	1
186815	622	823	1
186816	622	827	1
186817	622	828	1
186818	622	837	1
186819	622	840	1
186820	622	841	1
186821	622	842	1
186822	622	845	1
186823	622	846	1
186824	622	847	1
186825	622	851	1
186826	622	854	1
186827	622	862	1
186828	622	865	1
186829	622	867	1
186830	622	868	1
186831	622	869	1
186832	622	870	1
186833	622	871	1
186834	622	872	1
186835	622	875	1
186836	622	877	1
186837	622	878	1
186838	622	879	1
186839	622	881	1
186840	622	887	1
186841	622	888	1
186842	622	889	1
186843	622	892	1
186844	622	896	1
186845	622	897	1
186846	622	898	1
186847	622	899	1
186848	622	901	1
186849	622	905	1
186850	622	907	1
186851	622	910	1
186852	622	911	1
186853	622	912	1
186854	622	913	1
186855	622	914	1
186856	622	915	1
186857	622	917	1
186858	622	918	1
186859	622	919	1
186860	622	920	1
186861	622	921	1
186862	622	922	1
186863	622	924	1
186864	622	925	1
186865	622	927	1
186866	622	930	1
186867	622	931	1
186868	622	932	1
186869	622	933	1
186870	622	934	1
186871	622	935	1
186872	622	936	1
186873	622	937	1
186874	622	938	1
186875	622	940	1
186876	622	942	1
186877	622	944	1
186878	622	947	1
186879	622	948	1
186880	622	949	1
186881	622	950	1
186882	622	951	1
186883	622	954	1
186884	622	957	1
186885	622	961	1
186886	622	963	1
186887	622	964	1
186888	622	965	1
186889	622	968	1
186890	622	975	1
186891	622	977	1
186892	622	981	1
186893	622	982	1
186894	622	985	1
186895	622	989	1
186896	622	992	1
186897	622	995	1
186898	622	996	1
186899	622	997	1
186900	622	998	1
186901	622	999	1
186902	622	1000	1
186903	622	1006	1
186904	622	1007	1
186905	622	1010	1
186906	622	1018	1
186907	622	1021	1
186908	622	1025	1
186909	622	1026	1
186910	622	1027	1
186911	622	1028	1
186912	622	1029	1
186913	622	1030	1
186914	622	1032	1
186915	622	1034	1
186916	622	1037	1
186917	622	1038	1
186918	622	1043	1
186919	622	1044	1
186920	622	1046	1
186921	622	1047	1
186922	622	1049	1
186923	622	1050	1
186924	622	1051	1
186925	622	1053	1
186926	622	1054	1
186927	622	1055	1
186928	622	1056	1
186929	622	1057	1
186930	622	1060	1
186931	622	1062	1
186932	622	1064	1
186933	622	1065	1
186934	622	1067	1
186935	622	1068	1
186936	622	1069	1
186937	622	1070	1
186938	622	1071	1
186939	622	1075	1
186940	622	1077	1
186941	622	1078	1
186942	622	1080	1
186943	622	1081	1
186944	622	1085	1
186945	622	1087	1
186946	622	1090	1
186947	622	1091	1
186948	622	1093	1
186949	622	1095	1
186950	622	1097	1
186951	622	1100	1
186952	622	1101	1
186953	622	1102	1
186954	622	1103	1
186955	622	1108	1
186956	622	1109	1
186957	622	1111	1
186958	622	1112	1
186959	622	1113	1
186960	622	1115	1
186961	622	1116	1
186962	622	1117	1
186963	622	1119	1
186964	622	1124	1
186965	622	1139	1
186966	622	1141	1
186967	622	1145	1
186968	622	1155	1
186969	622	1156	1
186970	622	1159	1
186971	622	1161	1
186972	622	1164	1
186973	622	1172	1
186974	622	1174	1
186975	622	1176	1
186976	622	1185	1
186977	622	1190	1
186978	622	1215	1
186979	622	1217	1
186980	622	1219	1
186981	622	1220	1
186982	622	1222	1
186983	622	1230	1
186984	622	1234	1
186985	622	1239	1
186986	622	1245	1
186987	622	1253	1
186988	622	1256	1
186989	622	1259	1
186990	622	1266	1
186991	622	1268	1
186992	622	1269	1
186993	622	1270	1
186994	622	1272	1
186995	622	1273	1
186996	622	1275	1
186997	622	1279	1
186998	622	1281	1
186999	622	1289	1
187000	622	1295	1
187001	622	1296	1
187002	622	1299	1
187003	622	1300	1
187004	622	1304	1
187005	622	1308	1
187006	622	1309	1
187007	622	1310	1
187008	622	1314	1
187009	622	1315	1
187010	622	1325	1
187011	622	1331	1
187012	622	1333	1
187013	622	1337	1
187014	622	1339	1
187015	622	1341	1
187016	622	1348	1
187017	622	1362	1
187018	622	1368	1
187019	622	1379	1
187020	622	1381	1
187021	622	1386	1
187022	622	1389	1
187023	622	1407	1
187024	622	1411	1
187025	622	1417	1
187026	622	1425	1
187027	622	1427	1
187028	622	1431	1
187029	622	1445	1
187030	622	1457	1
187031	622	1464	1
187032	622	1470	1
187033	622	1472	1
187034	622	1477	1
187035	622	1479	1
187036	622	1482	1
187037	622	1486	1
187038	622	1487	1
187039	622	1488	1
187040	622	1489	1
187041	622	1490	1
187042	622	1491	1
187043	622	1494	1
187044	622	1496	1
187045	622	1498	1
187046	622	1499	1
187047	622	1502	1
187048	622	1506	1
187049	622	1508	1
187050	622	1511	1
187051	622	1513	1
187052	622	1514	1
187053	622	1518	1
187054	622	1520	1
187055	622	1521	1
187056	622	1525	1
187057	622	1526	1
187058	622	1527	1
187059	622	1528	1
187060	622	1530	1
187061	622	1532	1
187062	622	1533	1
187063	622	1535	1
187064	622	1536	1
187065	622	1538	1
187066	622	1540	1
187067	622	1542	1
187068	622	1543	1
187069	622	1545	1
187070	622	1546	1
187071	622	1548	1
187072	622	1549	1
187073	622	1553	1
187074	622	1554	1
187075	622	1562	1
187076	622	1579	1
187077	622	1582	1
187078	622	1583	1
187079	622	1584	1
187080	622	1585	1
187081	622	1592	1
187082	622	1597	1
187083	622	1598	1
187084	622	1599	1
187085	622	1601	1
187086	622	1603	1
187087	622	1605	1
187088	622	1624	1
187089	622	1632	1
187090	622	1642	1
187091	622	1646	1
187092	622	1648	1
187093	622	1649	1
187094	622	1654	1
187095	622	1661	1
187096	622	1663	1
187097	622	1666	1
187098	622	1667	1
187099	622	1671	1
187100	622	1678	1
187101	622	1680	1
187102	622	1683	1
187103	622	1687	1
187104	622	1689	1
187105	622	1690	1
187106	622	1692	1
187107	622	1699	1
187108	622	1701	1
187109	622	1705	1
187110	622	1708	1
187111	622	1711	1
187112	622	1719	1
187113	622	1721	1
187114	622	1724	1
187115	622	1728	1
187116	622	1731	1
187117	622	1741	1
187118	622	1753	1
187119	622	1754	1
187120	622	1757	1
187121	622	1760	1
187122	622	1762	1
187123	622	1763	1
187124	622	1765	1
187125	622	1777	1
187126	622	1778	1
187127	622	1784	1
187128	622	1785	1
187129	622	1789	1
187130	622	1791	1
187131	622	1794	1
187132	622	1800	1
187133	622	1804	1
187134	622	1805	1
187135	622	1811	1
187136	622	1812	1
187137	622	1817	1
187138	622	1825	1
187139	622	1826	1
187140	622	1831	1
187141	622	1836	1
187142	622	1837	1
187143	622	1840	1
187144	622	1845	1
187145	622	1855	1
187146	622	1857	1
187147	622	1864	1
187148	622	1866	1
187149	622	1867	1
187150	622	1873	1
187151	622	1875	1
187152	622	1876	1
187153	622	1878	1
187154	622	1880	1
187155	622	1883	1
187156	622	1895	1
187157	622	1897	1
187158	622	1899	1
187159	622	1910	1
187160	622	1911	1
187161	622	1925	1
187162	622	1928	1
187163	622	1929	1
187164	622	1935	1
187165	622	1949	1
187166	622	1966	1
187167	622	1969	1
187168	622	1983	1
187169	622	1984	1
187170	622	1997	1
187171	622	1998	1
187172	622	2015	1
187173	622	2024	1
187174	622	2027	1
187175	622	2029	1
187176	622	2031	1
187177	622	2032	1
187178	622	2034	1
187179	622	2038	1
187180	622	2043	1
187181	622	2044	1
187182	622	2046	1
187183	622	2055	1
187184	622	2056	1
187185	622	2057	1
187186	622	2059	1
187187	622	2061	1
187188	622	2064	1
187189	622	2070	1
187190	622	2074	1
187191	622	2075	1
187192	622	2077	1
187193	622	2078	1
187194	622	2087	1
187195	622	2103	1
187196	622	2113	1
187197	622	2120	1
187198	622	2136	1
187199	622	2141	1
187200	622	2144	1
187201	622	2148	1
187202	622	2157	1
187203	622	2170	1
187204	622	2171	1
187205	622	2173	1
187206	622	2174	1
187207	622	2180	1
187208	622	2185	1
187209	622	2189	1
187210	622	2192	1
187211	622	2206	1
187212	622	2236	1
187213	622	2237	1
187214	622	2255	1
187215	622	2257	1
187216	622	2258	1
187217	622	2261	1
187218	622	2262	1
187219	622	2263	1
187220	622	2271	1
187221	622	2275	1
187222	622	2303	1
187223	622	2338	1
187224	622	2346	1
187225	622	2352	1
187226	622	2361	1
187227	622	2367	1
187228	622	2368	1
187229	622	2373	1
187230	622	2376	1
187231	622	2377	1
187232	622	2394	1
187233	622	2397	1
187234	622	2402	1
187235	622	2413	1
187236	622	2420	1
187237	622	2439	1
187238	622	2441	1
187239	622	2445	1
187240	622	2447	1
187241	622	2457	1
187242	622	2467	1
187243	622	2473	1
187244	622	2491	1
187245	622	2499	1
187246	622	2518	1
187247	622	2519	1
187248	622	2520	1
187249	622	2523	1
187250	622	2529	1
187251	622	2531	1
187252	622	2549	1
187253	622	2561	1
187254	622	2569	1
187255	622	2574	1
187256	622	2591	1
187257	622	2599	1
187258	622	2606	1
187259	622	2611	1
187260	622	2615	1
187261	622	2622	1
187262	622	2627	1
187263	622	2650	1
187264	622	2651	1
187265	622	2660	1
187266	622	2672	1
187267	622	2679	1
187268	622	2694	1
187269	622	2702	1
187270	622	2714	1
187271	622	2735	1
187272	622	2756	1
187273	622	2757	1
187274	622	2758	1
187275	622	2764	1
187276	622	2767	1
187277	622	2784	1
187278	622	2788	1
187279	622	2791	1
187280	622	2792	1
187281	622	2793	1
187282	622	2794	1
187283	622	2795	1
187284	622	2798	1
187285	622	2810	1
187286	622	2814	1
187287	622	2821	1
187288	622	2841	1
187289	622	2842	1
187290	622	2845	1
187291	622	2852	1
187292	622	2868	1
187293	622	2872	1
187294	622	2923	1
187295	622	2944	1
187296	622	2953	1
187297	622	2959	1
187298	622	2976	1
187299	622	2989	1
187300	622	3002	1
187301	622	3016	1
187302	622	3019	1
187303	622	3046	1
187304	622	3050	1
187305	622	3092	1
187306	622	3097	1
187307	622	3126	1
187308	622	3127	1
187309	622	3130	1
187310	622	3133	1
187311	622	3141	1
187312	622	3145	1
187313	622	3163	1
187314	622	3164	1
187315	622	3165	1
187316	622	3195	1
187317	622	3196	1
187318	622	3230	1
187319	622	3249	1
187320	622	3290	1
187321	622	3301	1
187322	622	3310	1
187323	622	3325	1
187324	622	3334	1
187325	622	3362	1
187326	622	3419	1
187327	622	3435	1
187328	622	3438	1
187329	622	3454	1
187330	622	3533	1
187331	622	3535	1
187332	622	3537	1
187333	622	3547	1
187334	622	3607	1
187335	622	3621	1
187336	622	3647	1
187337	622	3663	1
187338	622	3664	1
187339	622	3666	1
187340	622	3680	1
187341	622	3681	1
187342	622	3716	1
187343	622	3735	1
187344	622	3765	1
187345	622	3792	1
187346	622	3793	1
187347	622	3794	1
187348	622	3795	1
187349	622	3796	1
187350	622	3972	1
187351	622	3986	1
187352	622	4029	1
187353	622	4030	1
187354	622	4032	1
187355	622	4033	1
187356	622	4034	1
187357	622	4047	1
187358	622	4113	1
187359	622	4154	1
187360	622	4186	1
187361	622	4264	1
187362	622	4431	1
187363	622	4598	1
187364	622	4630	1
187365	622	4631	1
187366	622	4658	1
187367	622	4659	1
187368	622	4660	1
187369	622	4661	1
187370	622	4745	1
187371	622	4771	1
187372	622	4801	1
187373	622	4828	1
187374	622	4829	1
187375	622	4925	1
187376	622	5226	1
187377	622	5236	1
187378	622	5237	1
187379	622	5238	1
187380	622	5239	1
187381	622	5249	1
187382	622	5250	1
187383	622	5251	1
187384	622	5258	1
187385	622	5259	1
187386	622	5311	1
187387	622	5344	1
187388	622	5347	1
187389	622	5348	1
187390	622	5722	1
187391	622	5723	1
187392	622	5795	1
187393	622	5810	1
187394	623	699	1
187395	623	701	1
187396	623	703	1
187397	623	705	1
187398	623	709	1
187399	623	711	1
187400	623	712	1
187401	623	714	1
187402	623	719	1
187403	623	721	1
187404	623	722	1
187405	623	725	1
187406	623	730	1
187407	623	731	1
187408	623	739	1
187409	623	741	1
187410	623	747	1
187411	623	753	1
187412	623	768	1
187413	623	773	1
187414	623	779	1
187415	623	784	1
187416	623	786	1
187417	623	794	1
187418	623	796	1
187419	623	797	1
187420	623	800	1
187421	623	801	1
187422	623	805	1
187423	623	806	1
187424	623	813	1
187425	623	816	1
187426	623	821	1
187427	623	851	1
187428	623	862	1
187429	623	867	1
187430	623	868	1
187431	623	869	1
187432	623	878	1
187433	623	881	1
187434	623	887	1
187435	623	888	1
187436	623	898	1
187437	623	899	1
187438	623	900	1
187439	623	910	1
187440	623	911	1
187441	623	912	1
187442	623	914	1
187443	623	920	1
187444	623	921	1
187445	623	930	1
187446	623	931	1
187447	623	932	1
187448	623	934	1
187449	623	950	1
187450	623	954	1
187451	623	969	1
187452	623	977	1
187453	623	995	1
187454	623	997	1
187455	623	1007	1
187456	623	1015	1
187457	623	1049	1
187458	623	1064	1
187459	623	1067	1
187460	623	1069	1
187461	623	1074	1
187462	623	1078	1
187463	623	1079	1
187464	623	1081	1
187465	623	1085	1
187466	623	1086	1
187467	623	1091	1
187468	623	1094	1
187469	623	1097	1
187470	623	1098	1
187471	623	1103	1
187472	623	1109	1
187473	623	1116	1
187474	623	1119	1
187475	623	1161	1
187476	623	1164	1
187477	623	1176	1
187478	623	1179	1
187479	623	1220	1
187480	623	1275	1
187481	623	1341	1
187482	623	1390	1
187483	623	1431	1
187484	623	1434	1
187485	623	1467	1
187486	623	1477	1
187487	623	1487	1
187488	623	1502	1
187489	623	1508	1
187490	623	1538	1
187491	623	1546	1
187492	623	1562	1
187493	623	1586	1
187494	623	1618	1
187495	623	1642	1
187496	623	1677	1
187497	623	1723	1
187498	623	1732	1
187499	623	1762	1
187500	623	1792	1
187501	623	1817	1
187502	623	1845	1
187503	623	1959	1
187504	623	1961	1
187505	623	2015	1
187506	623	2043	1
187507	623	2049	1
187508	623	2136	1
187509	623	2170	1
187510	623	2171	1
187511	623	2192	1
187512	623	2193	1
187513	623	2236	1
187514	623	2255	1
187515	623	2338	1
187516	623	2404	1
187517	623	2410	1
187518	623	2569	1
187519	623	2616	1
187520	623	2696	1
187521	623	2723	1
187522	623	2743	1
187523	623	2754	1
187524	623	2989	1
187525	623	3122	1
187526	623	3330	1
187527	623	3765	1
187528	623	4540	1
187529	624	705	1
187530	624	709	1
187531	624	731	1
187532	624	736	1
187533	624	743	1
187534	624	868	1
187535	624	919	1
187536	624	920	1
187537	624	982	1
187538	624	991	1
187539	624	1119	1
187540	624	1295	1
187541	624	1362	1
187542	624	1445	1
187543	624	1575	1
187544	624	1925	1
187545	624	2043	1
187546	624	2044	1
187547	624	5859	1
187548	625	698	1
187549	625	699	1
187550	625	701	1
187551	625	702	1
187552	625	705	1
187553	625	706	1
187554	625	709	1
187555	625	711	1
187556	625	712	1
187557	625	713	1
187558	625	714	1
187559	625	715	1
187560	625	717	1
187561	625	718	1
187562	625	719	1
187563	625	720	1
187564	625	721	1
187565	625	722	1
187566	625	724	1
187567	625	725	1
187568	625	726	1
187569	625	728	1
187570	625	729	1
187571	625	731	1
187572	625	733	1
187573	625	736	1
187574	625	739	1
187575	625	741	1
187576	625	742	1
187577	625	743	1
187578	625	744	1
187579	625	745	1
187580	625	746	1
187581	625	748	1
187582	625	749	1
187583	625	753	1
187584	625	754	1
187585	625	755	1
187586	625	757	1
187587	625	758	1
187588	625	761	1
187589	625	762	1
187590	625	767	1
187591	625	768	1
187592	625	769	1
187593	625	771	1
187594	625	772	1
187595	625	773	1
187596	625	775	1
187597	625	778	1
187598	625	780	1
187599	625	781	1
187600	625	784	1
187601	625	786	1
187602	625	787	1
187603	625	789	1
187604	625	792	1
187605	625	794	1
187606	625	797	1
187607	625	799	1
187608	625	800	1
187609	625	801	1
187610	625	802	1
187611	625	804	1
187612	625	805	1
187613	625	806	1
187614	625	810	1
187615	625	811	1
187616	625	812	1
187617	625	813	1
187618	625	816	1
187619	625	820	1
187620	625	821	1
187621	625	822	1
187622	625	827	1
187623	625	837	1
187624	625	841	1
187625	625	842	1
187626	625	844	1
187627	625	847	1
187628	625	849	1
187629	625	851	1
187630	625	852	1
187631	625	854	1
187632	625	858	1
187633	625	862	1
187634	625	865	1
187635	625	867	1
187636	625	869	1
187637	625	871	1
187638	625	872	1
187639	625	878	1
187640	625	879	1
187641	625	881	1
187642	625	887	1
187643	625	888	1
187644	625	893	1
187645	625	896	1
187646	625	897	1
187647	625	898	1
187648	625	899	1
187649	625	901	1
187650	625	902	1
187651	625	903	1
187652	625	904	1
187653	625	907	1
187654	625	910	1
187655	625	911	1
187656	625	912	1
187657	625	913	1
187658	625	914	1
187659	625	915	1
187660	625	917	1
187661	625	919	1
187662	625	920	1
187663	625	921	1
187664	625	922	1
187665	625	924	1
187666	625	925	1
187667	625	927	1
187668	625	929	1
187669	625	930	1
187670	625	931	1
187671	625	932	1
187672	625	933	1
187673	625	934	1
187674	625	935	1
187675	625	936	1
187676	625	937	1
187677	625	938	1
187678	625	939	1
187679	625	940	1
187680	625	942	1
187681	625	944	1
187682	625	947	1
187683	625	949	1
187684	625	950	1
187685	625	951	1
187686	625	954	1
187687	625	960	1
187688	625	961	1
187689	625	964	1
187690	625	968	1
187691	625	969	1
187692	625	975	1
187693	625	977	1
187694	625	982	1
187695	625	984	1
187696	625	985	1
187697	625	988	1
187698	625	989	1
187699	625	995	1
187700	625	996	1
187701	625	997	1
187702	625	998	1
187703	625	1004	1
187704	625	1007	1
187705	625	1012	1
187706	625	1017	1
187707	625	1018	1
187708	625	1021	1
187709	625	1026	1
187710	625	1027	1
187711	625	1028	1
187712	625	1029	1
187713	625	1032	1
187714	625	1034	1
187715	625	1037	1
187716	625	1040	1
187717	625	1043	1
187718	625	1045	1
187719	625	1046	1
187720	625	1047	1
187721	625	1049	1
187722	625	1053	1
187723	625	1055	1
187724	625	1056	1
187725	625	1057	1
187726	625	1061	1
187727	625	1062	1
187728	625	1064	1
187729	625	1065	1
187730	625	1067	1
187731	625	1068	1
187732	625	1069	1
187733	625	1074	1
187734	625	1075	1
187735	625	1078	1
187736	625	1079	1
187737	625	1081	1
187738	625	1082	1
187739	625	1085	1
187740	625	1087	1
187741	625	1091	1
187742	625	1093	1
187743	625	1094	1
187744	625	1095	1
187745	625	1097	1
187746	625	1098	1
187747	625	1100	1
187748	625	1103	1
187749	625	1108	1
187750	625	1109	1
187751	625	1110	1
187752	625	1112	1
187753	625	1113	1
187754	625	1114	1
187755	625	1115	1
187756	625	1116	1
187757	625	1119	1
187758	625	1120	1
187759	625	1124	1
187760	625	1130	1
187761	625	1134	1
187762	625	1139	1
187763	625	1141	1
187764	625	1146	1
187765	625	1149	1
187766	625	1154	1
187767	625	1160	1
187768	625	1161	1
187769	625	1164	1
187770	625	1172	1
187771	625	1181	1
187772	625	1185	1
187773	625	1193	1
187774	625	1219	1
187775	625	1222	1
187776	625	1230	1
187777	625	1234	1
187778	625	1239	1
187779	625	1245	1
187780	625	1253	1
187781	625	1256	1
187782	625	1257	1
187783	625	1259	1
187784	625	1261	1
187785	625	1266	1
187786	625	1268	1
187787	625	1270	1
187788	625	1273	1
187789	625	1275	1
187790	625	1281	1
187791	625	1283	1
187792	625	1289	1
187793	625	1295	1
187794	625	1296	1
187795	625	1299	1
187796	625	1310	1
187797	625	1312	1
187798	625	1325	1
187799	625	1331	1
187800	625	1333	1
187801	625	1337	1
187802	625	1341	1
